edge_id,parent_entity_id,parent_entity_key,parent_name,child_entity_id,child_entity_key,child_name,relationship_type,certainty,source_id,page_number,line_number,source_ref,evidence_text,extraction_rule,wikidata_property_suggestion,privacy_review_required
EDGE_8149ED6880,ENT_7CF5F82F66,jalal uddin din husayn makhdoom jahanian jahan gasht,Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht),ENT_805277F46A,mahmood nar nasir uddin din,Syed Mahmood Nar Nasir ud Din,father_of,high,SRC002,87,23,SRC002 p.87 line 23,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_000572F0E5,ENT_698277D940,sultan ahmed kabir,Syed Sultan Ahmed Kabir,ENT_7CF5F82F66,jalal uddin din husayn makhdoom jahanian jahan gasht,Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht),father_of,high,SRC002,87,24,SRC002 p.87 line 24,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_15BD752E18,ENT_F4F0A7C060,jalal uddin din surkh posh bukhari,Syed Jalal ud Din Surkh Posh Bukhari,ENT_698277D940,sultan ahmed kabir,Syed Sultan Ahmed Kabir,father_of,high,SRC002,87,25,SRC002 p.87 line 25,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_41806E9C06,ENT_DBE2D50B45,qutb kamal,Syed Qutb Kamal,ENT_F4F0A7C060,jalal uddin din surkh posh bukhari,Syed Jalal ud Din Surkh Posh Bukhari,father_of,high,SRC002,87,26,SRC002 p.87 line 26,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_AD533761B9,ENT_58638DA14D,ali al muayyad,Syed Ali al-Muayyad,ENT_DBE2D50B45,qutb kamal,Syed Qutb Kamal,father_of,high,SRC002,87,27,SRC002 p.87 line 27,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_3C7FBE6927,ENT_2C3E0A731E,jafar,Syed Jafar,ENT_58638DA14D,ali al muayyad,Syed Ali al-Muayyad,father_of,high,SRC002,87,28,SRC002 p.87 line 28,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_5FB70AB589,ENT_188E233184,muhammad bukhari,Syed Muhammad Bukhari,ENT_2C3E0A731E,jafar,Syed Jafar,father_of,high,SRC002,87,29,SRC002 p.87 line 29,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_AD720B2690,ENT_62203E42CE,mahmood,Syed Mahmood,ENT_188E233184,muhammad bukhari,Syed Muhammad Bukhari,father_of,high,SRC002,87,30,SRC002 p.87 line 30,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_EB0C9CAF5E,ENT_13BE37EC7A,ahmed shah,Syed Ahmed Shah,ENT_62203E42CE,mahmood,Syed Mahmood,father_of,high,SRC002,87,31,SRC002 p.87 line 31,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_B32B66407E,ENT_F2D3F09150,abdullah,Syed Abdullah,ENT_13BE37EC7A,ahmed shah,Syed Ahmed Shah,father_of,high,SRC002,87,32,SRC002 p.87 line 32,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_36E9017BF7,ENT_F666017C7B,ali asghar,Syed Ali Asghar,ENT_F2D3F09150,abdullah,Syed Abdullah,father_of,high,SRC002,87,33,SRC002 p.87 line 33,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_B501C61A8C,ENT_D09CF34D44,jafar sani,Syed Jafar Sani,ENT_F666017C7B,ali asghar,Syed Ali Asghar,father_of,high,SRC002,87,34,SRC002 p.87 line 34,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_9C9DF28A38,ENT_802CAAE044,imam ali naqi,Imam Ali Naqi,ENT_D09CF34D44,jafar sani,Syed Jafar Sani,father_of,high,SRC002,87,35,SRC002 p.87 line 35,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_4A7A0D0ABF,ENT_9F603D7A70,imam muhammad taqi,Imam Muhammad Taqi,ENT_802CAAE044,imam ali naqi,Imam Ali Naqi,father_of,high,SRC002,87,36,SRC002 p.87 line 36,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_D57822F078,ENT_D67B0C59D6,imam ali raza,Imam Ali Raza,ENT_9F603D7A70,imam muhammad taqi,Imam Muhammad Taqi,father_of,high,SRC002,87,37,SRC002 p.87 line 37,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_FAF5B409CD,ENT_50243DF89C,imam musa kazim,Imam Musa Kazim,ENT_D67B0C59D6,imam ali raza,Imam Ali Raza,father_of,high,SRC002,87,38,SRC002 p.87 line 38,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
EDGE_1FD95C3CC4,ENT_62587BEF0D,imam jafar sadiq,Imam Jafar Sadiq,ENT_50243DF89C,imam musa kazim,Imam Musa Kazim,father_of,high,SRC002,87,39,SRC002 p.87 line 39,Syed Ameer Ali Shah ibn Syed Haider Shah ibn Syed Qutb Shah ibn Syed Kabir Shah ibn Syed Sharaf ud Din Shah ibn Syed Shams ud Din Shah ibn Syed Jahangir Shah ibn Syed Yar Shah Haider ibn Syed Shah Nizam ibn Syed Zain ul Abideen ibn Syed Ilm ud Din ibn Syed Jalal ud Din Haider ibn Syed Safi ud Din ibn Syed Nizam ud Din ibn Syed Aleem ud Din ibn Syed Jalal ud Din ibn Syed Ilm ud Din Bukhari ibn Syed Mahmood Nar Nasir ud Din ibn Syed Jalal ud Din Hussain (Makhdoom Jahanian Jahan Gasht) ibn Syed Sultan Ahmed Kabir ibn Syed Jalal ud Din Surkh Posh Bukhari ibn Syed Qutb Kamal ibn Syed Ali al-Muayyad ibn Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed Ahmed Shah ibn Syed Abdullah ibn Syed Ali Asghar ibn Syed Jafar Sani ibn Imam Ali Naqi (AS) ibn Imam Muhammad Taqi (AS) ibn Imam Ali Raza (AS) ibn Imam Musa Kazim (AS) ibn Imam Jafar Sadiq (AS) ibn Imam Muhammad Baqir (AS) ibn Imam Zain ul Abideen (AS) ibn Imam Hussain (AS) ibn Imam Ali (AS) ibn Abu Talib ibn Abdul Muttalib (A.S),primary_ibn_chain_adjacent,P22,no
